Otu3,Otu6,Otu8,Otu22,Otu23,Otu40,Otu55,Otu61,Otu63,Otu70,Otu92,Otu105,Otu108,Otu112,Otu122,Otu124,Otu145,Otu212,Otu217,Otu290,class
0.000151,0.000908,0.089588,0.256507,0.002119,0.467766,0.020127,0.000605,0.028148,0.004086,0.036168,0.013317,0.000303,0.000303,0.047972,0.009837,0.014982,0.000605,0.004994,0.001513,M
0,0,0.221222,0.093702,0.000621,0.170028,0.003103,0.289172,0.012101,0.000621,0.023581,0,0,0.001241,0.072603,0,0.099597,0.00031,0.009308,0.002792,M
0.000207,0.014721,0.043541,0.078996,0.772134,0.002073,0.001244,0,0.00705,0,0.001451,0.003732,0,0,0.000829,0.000829,0,0.073191,0,0,M
0.016919,0.009529,0.63944,0,0,0,0.015169,0,0.077596,0.002139,0.084208,0.0317,0.094516,0.006029,0.00739,0.010696,0.000778,0.001945,0.001167,0.000778,M
0.019322,0,0.283219,0,0.000132,0.000265,0.54063,0,0,0,0,0.133536,0,0,0,0,0,0.002515,0,0.020381,M
0,0.494526,0.020073,0,0.284672,0,0.00365,0,0,0,0.00365,0,0.067518,0,0,0.00365,0,0.122263,0,0,F
0,0,0.460784,0.056863,0,0.186275,0.007843,0,0.119608,0.007843,0.082353,0.027451,0,0.003922,0.007843,0.033333,0.005882,0,0,0,M
0,0,0.186969,0.705382,0,0.01983,0.005666,0,0.014164,0,0,0.065156,0,0,0,0,0,0,0.002833,0,M
0.003425,0.592038,0.004281,0.026541,0.277825,0,0.006421,0,0.005993,0,0.001712,0.000856,0.021404,0,0,0,0.058647,0.000428,0.000428,0,F
0,0.024052,0.466235,0.078631,0.024052,0.000925,0.000925,0,0.0037,0.012026,0.025902,0.00185,0.004625,0.012026,0,0.009251,0.296947,0.030527,0.0037,0.004625,M
0,0.28905,0.537104,0,0.004152,0,0.004152,0.000519,0.000519,0,0.043591,0,0,0,0.006746,0,0,0.104826,0.001557,0.007784,F
0.000559,0.011745,0,0,0,0.594519,0.036913,0,0.059284,0.024049,0.027964,0,0.011186,0.152685,0.049217,0.006152,0.019016,0.002237,0,0.004474,F
0.024,0.52,0.208,0.04,0.024,0.016,0.048,0.016,0.008,0.008,0.016,0.056,0.008,0,0,0,0,0,0,0.008,F
0,0.034921,0.193651,0,0,0.009524,0.047619,0,0,0.038095,0.139683,0.066667,0.228571,0.015873,0.053968,0.063492,0.063492,0.031746,0,0.012698,M
0.002677,0.014726,0.218206,0,0,0,0.026774,0,0.077644,0.01071,0.012048,0.048193,0.001339,0.028112,0.413655,0,0.002677,0.141901,0,0.001339,M
0,0.474863,0.05106,0.059309,0,0.094266,0.062451,0.003928,0.043598,0.006677,0.019639,0.012569,0.00707,0.003928,0.019246,0.000393,0.139827,0.000786,0,0.000393,M
0,0.012658,0.144304,0.141772,0.025316,0,0.005063,0.010127,0,0,0.035443,0,0.007595,0,0,0,0.468354,0.149367,0,0,F
0.003413,0.901024,0.004266,0,0,0.03157,0.000853,0.005973,0.012799,0.00256,0.003413,0,0.033276,0,0.000853,0,0,0,0,0,M
0,0.012346,0.409171,0.320988,0.123457,0.007055,0.008818,0,0.038801,0,0.012346,0.012346,0,0.012346,0.012346,0.005291,0,0.014109,0.007055,0.003527,M
0,0.001156,0.045087,0.145665,0.003468,0.001156,0.023121,0,0,0.008092,0.017341,0.004624,0.084393,0,0,0.65896,0,0.006936,0,0,F
0,0.004695,0.178068,0.31556,0,0.360496,0.004359,0,0.003689,0,0.041918,0.005366,0.007378,0.018109,0.006707,0,0.04896,0.000335,0.003353,0.001006,M
0,0.001356,0.187119,0,0,0.313898,0.001356,0,0.052881,0.004746,0.119322,0.012203,0.132203,0.001356,0,0.012881,0.091525,0.065085,0.004068,0,F
0.000831,0.004983,0.463455,0.007475,0.000831,0.005814,0.011628,0,0.008306,0,0.060216,0.012043,0.41985,0,0,0.001246,0,0,0.003322,0,M
0,0,0.177744,0.049896,0.001506,0.3553,0.024854,0.001318,0.050085,0.049896,0.005837,0.118622,0.013368,0.056675,0.04293,0.008661,0,0,0.000188,0.043118,F
0.001583,0.039886,0.396645,0,0.00095,0.15163,0.026591,0.163659,0.087053,0.006648,0.001583,0.015828,0,0.001583,0.082938,0.00918,0,0.003166,0.000317,0.010763,M
0.000312,0.002809,0.005618,0.126717,0.011548,0.145131,0.200062,0.000624,0.035893,0.024969,0.083958,0.069601,0.031211,0,0.030275,0.184769,0.046192,0,0,0.000312,M
0.006173,0.17284,0.197531,0,0.024691,0,0,0,0.012346,0,0.04321,0,0.030864,0.012346,0.012346,0,0.469136,0.012346,0.006173,0,M
0.002954,0,0.242245,0.002954,0,0,0.141802,0,0.028065,0,0.001477,0.085672,0,0,0.140325,0,0.153619,0.184638,0,0.016248,F
0.00201,0.000402,0.512161,0.000402,0.061508,0.001407,0.004824,0.40804,0,0.000201,0,0.000804,0,0.005226,0,0,0.003015,0,0,0,M
0,0.022947,0.147343,0.002415,0.14372,0.19686,0,0,0.136473,0,0.05314,0,0.016908,0.176328,0,0,0,0.102657,0,0.001208,F
0,0,0.385652,0.113304,0.021446,0,0.011198,0.012336,0.031885,0.006832,0.030177,0.0093,0.008351,0.160182,0.131524,0.002467,0.05409,0.004745,0.000949,0.015563,M
0.000652,0.002609,0,0,0.048924,0.001305,0.043053,0.000652,0.068493,0.00848,0.035877,0.031311,0.527071,0.003262,0.043705,0.170907,0.002609,0,0,0.011089,F
0.000663,0.004973,0.100945,0.00116,0.000829,0.490303,0.004973,0,0.168739,0,0,0.087187,0.134096,0.002155,0,0,0,0.003978,0,0,M
0,0.020755,0.009434,0,0.428302,0.056604,0.10566,0,0.024528,0,0.003774,0.001887,0.001887,0.028302,0.037736,0,0.126415,0.154717,0,0,M
0.113514,0,0,0,0,0,0.010811,0,0.00961,0.0003,0.5003,0.243844,0,0,0.032132,0,0.004204,0,0.059459,0.025826,M
0,0.133838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835859,0.030303,0,0,M
0.000518,0.002589,0.028475,0.720166,0,0.064458,0.043748,0.010096,0.012167,0.033653,0.002589,0.026145,0.000518,0.006472,0.004142,0.012426,0.028475,0.000259,0.000259,0.002848,M
0.001109,0,0.096202,0.096756,0.003604,0.113391,0.086498,0.033269,0.001386,0.100083,0,0.239811,0.007485,0.058775,0.000832,0.12448,0.025783,0.000554,0,0.009981,M
0.03276,0.007371,0.273546,0.110156,0.00041,0,0,0.04095,0.060197,0.059378,0.000819,0.27068,0,0.082719,0.030713,0,0.029894,0,0.00041,0,M
0.003497,0.020979,0.374126,0.003497,0.006993,0,0,0,0.006993,0.006993,0.017483,0.01049,0,0,0,0.006993,0,0.541958,0,0,M
0,0,0.129585,0,0,0.392345,0.216108,0.001196,0.086523,0,0.020734,0.023923,0.036683,0.018341,0.009171,0,0.062998,0.000797,0.000399,0.001196,M
0,0.030621,0.002625,0.390201,0,0.444444,0.000875,0,0.012248,0,0.00175,0,0.009624,0,0.035871,0,0.036745,0.034996,0,0,M
0.003365,0.241925,0.063594,0.47712,0.000336,0.18607,0.000673,0,0.002355,0.002355,0.004711,0.003365,0,0.001346,0.002019,0,0.008075,0.001346,0.000336,0.001009,M
0.000953,0.057197,0,0.306959,0.227836,0,0.06387,0.031459,0,0.041945,0.003813,0.128694,0.006673,0,0,0,0.07817,0.044805,0.003813,0.003813,F
0.019666,0.007151,0.457688,0.005959,0,0.001788,0,0,0,0,0.389154,0,0,0.000596,0,0,0.011919,0.106079,0,0,M
0,0.918478,0.043478,0,0.005435,0.005435,0,0.01087,0,0,0.005435,0.01087,0,0,0,0,0,0,0,0,F
0,0.0044,0.262099,0.379007,0.001257,0.210559,0.024513,0.047769,0.001257,0,0,0.005657,0,0.05154,0.003771,0,0,0.001257,0,0.006914,M
0,0.018124,0,0.001066,0,0.049041,0,0.017058,0,0.036247,0,0,0,0.069296,0.007463,0.006397,0.769723,0.004264,0.021322,0,M
0.00748,0,0.00442,0,0,0.00034,0.49575,0,0.281877,0,0.036042,0.062904,0,0,0,0.079225,0.0017,0,0.012241,0.018021,F
0,0.162109,0.091797,0,0.429688,0.083984,0.001953,0.056641,0.001953,0,0.029297,0,0.015625,0.033203,0.001953,0.009766,0.056641,0.011719,0.009766,0.003906,M
0,0.008409,0.688858,0.074982,0,0,0.004905,0.004205,0,0,0.046251,0.021023,0,0.002803,0.000701,0.007008,0.000701,0.126139,0.014015,0,M
0.004342,0.000482,0.003859,0.053063,0,0.029908,0.049204,0.56054,0.07863,0.044863,0,0.022672,0,0.03232,0.076218,0.008683,0.000965,0.002894,0,0.031356,M
0,0.020695,0.191225,0.000828,0.025662,0.064156,0.082368,0,0.012831,0.042632,0.045944,0.003725,0.001242,0,0.065811,0.360927,0.07202,0.005795,0,0.004139,F
0.927711,0,0,0.012048,0,0,0,0,0,0,0,0,0.012048,0,0,0,0,0.048193,0,0,F
0.123348,0,0.008811,0.035242,0.004405,0,0.008811,0.066079,0.044053,0,0,0.537445,0,0,0.066079,0,0.096916,0.008811,0,0,M
0,0,0.209524,0,0.156936,0,0.151553,0,0,0.000414,0.036853,0.016149,0.001242,0,0,0.342029,0,0.0853,0,0,F
0.004598,0.227586,0.096552,0,0.004598,0.225287,0.181609,0,0.062069,0.073563,0.043678,0,0,0.013793,0.02069,0.013793,0,0.018391,0.006897,0.006897,M
0.369797,0,0.00484,0.001936,0,0.008712,0.038722,0.002904,0.015489,0.545015,0,0,0.008712,0.002904,0,0,0.000968,0,0,0,F
0,0.140187,0.258567,0,0,0.003115,0.299065,0,0.021807,0.006231,0.031153,0.180685,0,0,0,0,0.018692,0.040498,0,0,F
0.000341,0.011937,0.344134,0,0.002729,0.013643,0.095839,0,0.012278,0.066849,0.002046,0.0191,0.266712,0.040928,0.096862,0.001705,0.000341,0.008527,0,0.01603,M
0.011619,0.809567,0.001811,0.000302,0.00166,0.011016,0.012826,0.002113,0.000905,0.061114,0,0.006187,0.052814,0.014033,0.002565,0,0.002867,0.000905,0,0.007696,M
0.00232,0.00464,0,0,0.426914,0,0,0.00464,0,0,0,0,0,0,0,0,0,0.561485,0,0,F
0,0,0.236308,0.30426,0,0.042089,0.118661,0.003043,0.015213,0.10142,0.002535,0.021298,0.01572,0.011156,0.004564,0.054767,0.058316,0.005071,0.002028,0.00355,M
0,0.009145,0.744856,0.004115,0.023777,0,0.003658,0.000457,0.00503,0,0.0631,0.013717,0,0,0.000457,0,0.020576,0.111111,0,0,F
0.001029,0,0.184874,0,0.313497,0.036529,0.007374,0.001029,0.000514,0,0.392214,0.023838,0.000514,0.027268,0.002229,0.000171,0.004116,0.003087,0.000857,0.000857,M
0.00076,0.00152,0,0.018997,0,0.028116,0.287234,0.00076,0.027356,0.022796,0.028116,0.468845,0.012918,0,0.017477,0.015957,0,0.043313,0.004559,0.021277,F
0.005175,0,0.58301,0,0.396291,0.000431,0.007762,0,0,0.002587,0,0,0,0.001725,0,0,0,0.000431,0.000431,0.002156,M
0.01346,0.12114,0.079177,0.338084,0,0.004751,0.101346,0,0.012668,0.01346,0.038005,0.122724,0,0.001584,0.009501,0.004751,0.014252,0.102138,0.009501,0.01346,M
0.012862,0,0.81672,0,0,0.006431,0.003215,0,0.045016,0,0.016077,0.003215,0,0.009646,0,0,0.057878,0.025723,0,0.003215,M
0,0.926829,0.04878,0,0.02439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
0,0.752083,0,0.002083,0.13125,0,0,0,0,0,0,0,0,0,0,0,0,0.114583,0,0,M
0,0.177606,0.003861,0.040541,0,0,0.001931,0,0.000965,0,0.048263,0,0,0,0,0,0.000965,0.725869,0,0,M
0,0.00113,0.104708,0,0,0.564218,0.059134,0.003013,0.024859,0.030885,0.005273,0.06516,0.001883,0.002637,0.055744,0,0.078719,0,0.000377,0.00226,M
0.010989,0.027473,0.137363,0,0.016484,0.291209,0,0.010989,0.010989,0.016484,0,0,0,0,0,0,0.43956,0.038462,0,0,M
0.050439,0.243421,0,0,0.245614,0,0,0.035088,0,0,0,0,0,0,0,0,0.289474,0.135965,0,0,M
0,0.02325,0.398923,0.159814,0,0,0.026921,0.005629,0,0.071708,0.231033,0,0.012237,0,0.024229,0,0,0.001713,0.02374,0.020803,F
0,0.000202,0.495955,0.200243,0,0,0.220874,0.005057,0.010113,0,0.003236,0,0,0,0,0,0,0.010113,0,0.054207,M
0.000646,0.014848,0.406068,0.001291,0.07295,0.109748,0.03938,0,0.000646,0.003873,0.236927,0.065203,0,0.001291,0,0,0.038735,0.006456,0.000646,0.001291,M
0.44855,0.169414,0.008528,0.001706,0,0.008528,0.024446,0.004548,0.065947,0.043206,0.010802,0.078454,0.01535,0.001137,0.036953,0.066515,0,0.001137,0,0.014781,F
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
0,0.266602,0.00677,0,0.001289,0,0.000645,0.704384,0.000322,0.004836,0.000645,0,0,0.00548,0,0.000322,0,0,0.000322,0.008382,F
0.003509,0.017544,0.021053,0,0.010526,0.02807,0.280702,0.007018,0.014035,0,0.003509,0.007018,0,0,0,0.007018,0.585965,0.014035,0,0,M
0.000388,0,0,0,0.001552,0.480993,0.019395,0.172227,0.039566,0.017455,0.041893,0.048099,0.080295,0.007758,0.00737,0.045384,0.000388,0,0,0.037238,M
0.001376,0.790234,0.0674,0.003439,0,0,0,0,0.002063,0,0.011004,0.000688,0.000688,0,0,0,0.122421,0,0,0.000688,M
0,0.000163,0.087685,0.000488,0.000488,0.515699,0.001952,0.000976,0.00244,0.017732,0.070441,0.001952,0.006995,0.033675,0.012852,0.244835,0.000325,0,0.000325,0.000976,F
0.025249,0.001275,0.314716,0.036725,0.00051,0.000255,0.068605,0.028564,0.039276,0.001275,0.224688,0.004846,0.077531,0,0.00102,0.168579,0,0,0.005101,0.001785,F
