Otu9,Otu11,Otu34,Otu36,Otu39,Otu66,Otu72,Otu74,Otu91,Otu100,Otu134,Otu135,Otu139,Otu145,Otu149,Otu156,Otu188,Otu245,Otu246,Otu256,Otu257,Otu282,Otu292,Otu314,Otu316,Otu318,Otu354,Otu364,Otu370,Otu425,Otu436,Otu443,Otu468,Otu501,Otu513,Otu540,Otu596,Otu603,Otu702,Otu1029,class
0.000992,0.104793,0.01124,0,0.052562,0.029421,0.000661,0.039669,0.091901,0,0.005289,0,0,0.211901,0.046942,0.002975,0.021157,0.004298,0.065124,0.004959,0.026777,0.022149,0.008595,0.111405,0,0.004959,0.023802,0.003967,0.000992,0.012562,0.012231,0,0.062149,0.003306,0.002975,0.001322,0,0,0.008595,0.000331,France
0.001861,0,0.020097,0.001116,0,0,0,0.005955,0,0,0.302568,0,0.001489,0.04131,0.004094,0.108299,0.085225,0.025307,0.005955,0.030517,0.02233,0.025679,0.000372,0.07406,0.005582,0,0.008932,0,0.068106,0.023818,0.014514,0,0.031634,0.024935,0.038333,0,0.002977,0.007071,0.016375,0.001489,France
0.002119,0.618947,0.022397,0.000303,0,0,0.000605,0.007264,0,0,0.037833,0,0,0.03753,0.034504,0.017857,0.035412,0.046005,0.000908,0.029056,0.036017,0,0.000605,0.016344,0.000303,0,0.002724,0,0.005751,0.001513,0.01362,0,0.001816,0,0.002724,0.000303,0.002724,0.000303,0.024213,0.000303,France
0.060049,0,0,0.023284,0.009804,0.063725,0.031863,0.601716,0.003676,0,0,0.004902,0,0.052696,0.003676,0.003676,0.001225,0.008578,0,0,0.008578,0.003676,0,0.015931,0,0,0,0.001225,0.001225,0.007353,0.014706,0,0.02451,0.007353,0.003676,0.029412,0.002451,0.007353,0.003676,0,France
0.085061,0.005004,0,0.308077,0.005718,0.000715,0,0.212294,0,0.015726,0.025733,0,0,0.076483,0.007148,0.07005,0.057184,0,0,0.011437,0.022159,0.00143,0.011437,0.006433,0.000715,0,0.00143,0,0.036455,0,0,0,0.00143,0,0.014296,0,0.002144,0.003574,0.01787,0,France
0.022036,0,0.013035,0.048417,0.054004,0.189323,0,0.006207,0.055245,0,0.151459,0,0.001241,0.045313,0.014587,0.053073,0.084109,0.02576,0.022657,0.002173,0.046245,0.004966,0.003724,0.016449,0.005897,0.000931,0.010863,0.013656,0.004655,0.004035,0.024209,0,0.020795,0.030726,0.013346,0,0.00807,0,0.001241,0.001552,France
0.011755,0.334009,0.010134,0.000811,0.009728,0.0227,0.002837,0.022294,0.029185,0,0.0227,0,0.001216,0.122821,0.014187,0.063235,0.057154,0.036482,0.003648,0.009728,0.01135,0.003648,0.004864,0.045805,0.002432,0.002027,0.016619,0.015809,0.002027,0.005675,0.032023,0,0.050263,0.007702,0.004864,0.004054,0.004054,0,0.012161,0,France
0.005848,0,0,0.009747,0,0.319688,0,0.393762,0,0.001949,0.153996,0.001949,0,0,0,0,0,0.011696,0,0,0.023392,0,0.013645,0,0.009747,0,0.017544,0,0,0,0.035088,0.001949,0,0,0,0,0,0,0,0,France
0.002524,0.432492,0.004732,0,0,0,0,0,0.005363,0.000315,0.011987,0,0,0.114511,0.000315,0.000946,0.052366,0.008517,0,0.006625,0.105994,0,0,0.057098,0,0,0.099369,0,0.001577,0,0,0,0.094322,0,0,0,0.000631,0,0,0.000315,France
0.040724,0.031674,0.00905,0.004525,0,0.072398,0.004525,0,0,0.004525,0.0181,0.022624,0,0.158371,0.004525,0,0.022624,0,0.022624,0.004525,0.253394,0.054299,0.00905,0.004525,0,0,0.036199,0.004525,0,0.013575,0,0,0.108597,0.004525,0.063348,0.00905,0.00905,0,0.00905,0,France
0,0,0,0,0,0.008475,0,0.271186,0.016949,0,0.081921,0,0.014124,0.155367,0.028249,0,0.00565,0,0,0.00565,0,0,0.002825,0.081921,0.042373,0,0.019774,0,0.002825,0.031073,0.039548,0,0.096045,0,0.070621,0,0.00565,0,0.019774,0,France
0.001112,0.001112,0,0,0,0,0.995551,0,0,0,0,0.001112,0,0.001112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France
0.000387,0.159644,0.005412,0,0,0.006958,0,0.410128,0,0,0.00116,0,0.018554,0.057209,0.041361,0.072671,0.059915,0.003092,0.005025,0.010823,0.010437,0,0.004252,0.045613,0.006958,0.008118,0.017008,0.000773,0,0.007344,0.020487,0,0.002319,0,0.003479,0.002706,0.003479,0.014302,0.000387,0,France
0.032427,0,0.034519,0.003138,0.069038,0.002092,0,0,0.345188,0,0.085774,0,0,0,0,0,0.141213,0.007322,0,0.018828,0,0,0,0,0.003138,0,0.110879,0.01046,0,0,0.08159,0,0,0,0.038703,0,0,0.013598,0,0.002092,France
0,0.000868,0.344618,0.001736,0.002604,0,0,0.006076,0,0.001736,0.008681,0.000868,0.000868,0.085069,0,0.014757,0,0.161458,0,0,0.194444,0.000868,0,0,0,0.000868,0.015625,0.000868,0.138021,0.001736,0,0,0.005208,0.012153,0,0,0,0,0,0.000868,France
0.002217,0.001109,0,0.002217,0.021064,0,0.026608,0,0.019956,0,0.384701,0,0,0,0,0.172949,0,0,0.002217,0.006652,0.06541,0,0.006652,0.095344,0,0,0.025499,0.017738,0.009978,0.012195,0.04878,0.005543,0.053215,0,0.019956,0,0,0,0,0,France
0,0.099628,0.349245,0,0,0.122838,0.042479,0.001095,0.000219,0,0.050799,0.000438,0.024086,0.000876,0,0.017736,0.005474,0.008758,0.001314,0.03591,0.038975,0.030874,0.001095,0.024086,0.032625,0,0,0.020801,0.015327,0.015984,0,0,0.010729,0.00854,0,0.007664,0,0.012262,0.013576,0.006569,France
0.005585,0.554674,0.030276,0,0.036155,0.076132,0.000882,0,0,0,0.129042,0.001176,0,0.039683,0,0.005585,0.029688,0.012052,0,0.003233,0.018812,0.001764,0.003821,0.025573,0,0,0.000588,0.002058,0.000882,0.000882,0.014403,0,0,0,0.003233,0.001764,0.000588,0,0.00147,0,France
0.012112,0,0.034065,0.00757,0.003028,0.001514,0.004542,0.046177,0.193036,0.005299,0.094625,0,0.009084,0.10598,0.040121,0.125662,0.024224,0.087055,0,0.031037,0.026495,0,0.015897,0.008327,0,0,0.02271,0.031037,0.00757,0,0,0,0.019682,0.028766,0.012112,0,0.000757,0,0.001514,0,France
0.040462,0.028902,0.00578,0.572254,0,0,0,0,0,0.00578,0.008671,0.00578,0.00578,0.17052,0.008671,0.00578,0,0.008671,0.00289,0,0,0,0,0.017341,0,0,0.095376,0,0,0,0,0,0.00578,0,0.00289,0,0,0.008671,0,0,France
0.007143,0,0,0.008482,0.271875,0.002679,0.011161,0.154018,0.160714,0.012946,0.003125,0.000893,0,0.045982,0.000446,0,0.021429,0,0,0.084375,0.038839,0.08125,0,0.061607,0,0,0.007589,0.001786,0,0,0,0,0.016518,0,0,0,0.007143,0,0,0,France
0.065856,0,0,0.002026,0.009119,0.064843,0.009119,0.260385,0.001013,0.012158,0,0,0,0.348531,0.101317,0,0,0.012158,0,0,0,0.001013,0,0.066869,0,0,0.025329,0,0,0,0,0,0.015198,0,0,0,0.002026,0,0,0.00304,France
0,0.031235,0.096545,0.003786,0,0,0.005679,0.004733,0,0,0.041174,0,0.003786,0.191197,0.067203,0.0407,0.008992,0.06247,0.014671,0.029342,0.010412,0.053952,0.009465,0.073355,0.002366,0.00142,0.010412,0,0.004259,0.016091,0.053478,0,0.033128,0.08992,0.017037,0.005206,0.009938,0.006626,0.00142,0,France
0.060821,0,0.001075,0.011391,0.119708,0.007092,0,0.32839,0.021921,0.001504,0,0,0,0.234902,0.029014,0.047711,0,0.005373,0,0.001504,0.000645,0.039115,0,0.01182,0.00043,0,0.002364,0.000215,0,0.002149,0.040404,0,0.00043,0,0.001934,0,0.028369,0,0.001719,0,France
0.002636,0.003515,0.001757,0,0.000879,0,0,0.049209,0.000879,0,0.037786,0,0,0.134446,0.008787,0.111599,0.144991,0.037786,0,0.036907,0.02812,0.078207,0.002636,0.046573,0.031634,0,0.038664,0,0.091388,0.038664,0,0,0.002636,0.001757,0.016696,0,0.001757,0.02109,0.027241,0.001757,France
0.440389,0,0,0,0.004866,0,0.060827,0,0,0.094891,0,0,0,0,0,0,0,0.077859,0,0.03163,0,0,0,0,0,0,0,0.145985,0,0,0,0.138686,0,0,0,0,0,0,0,0.004866,France
0,0,0,0,0,0,0,0.319549,0,0,0.007519,0,0.06015,0,0,0.06391,0.112782,0.007519,0,0.056391,0.003759,0.007519,0,0,0,0,0.003759,0,0.048872,0.003759,0.304511,0,0,0,0,0,0,0,0,0,France
0.017391,0,0,0.001242,0.034783,0.057143,0.008696,0,0.320497,0.113043,0.052174,0,0.024845,0,0,0,0.001242,0,0,0,0,0.002484,0,0,0,0,0,0.209938,0,0,0.108075,0.002484,0,0,0.045963,0,0,0,0,0,France
0.075614,0.00126,0,0.00126,0.018904,0.301827,0,0.303088,0.032136,0.00252,0.010712,0.004411,0,0.00126,0.00126,0,0.041588,0.008822,0,0,0,0.087587,0.004411,0.022684,0,0,0.025205,0.040328,0.012602,0,0,0,0,0.00252,0,0,0,0,0,0,France
0.041073,0,0.012573,0,0.000838,0.011735,0.173512,0.062029,0.006706,0,0.010897,0.001676,0,0.308466,0,0,0,0.006706,0.006706,0.004191,0.013412,0.035205,0.000838,0,0.000838,0,0.019279,0.005029,0.000838,0,0,0,0.253143,0,0.017603,0,0.000838,0,0.005868,0,France
0,0,0,0.017544,0,0,0.026316,0,0,0,0,0.008772,0.684211,0.008772,0,0.026316,0.052632,0.017544,0,0.096491,0,0,0,0,0.017544,0,0.035088,0,0,0,0,0,0,0,0,0,0,0,0.008772,0,France
0.034396,0.001012,0,0.024279,0.001517,0.008093,0.00607,0.001012,0.014163,0,0.641376,0,0,0.010622,0,0.025291,0.001012,0.012645,0,0.005058,0.02782,0.067274,0.002023,0.028326,0,0,0.050582,0,0.019221,0,0,0,0.007587,0.010622,0,0,0,0,0,0,France
0.001918,0.001439,0,0.357794,0.00048,0.016787,0,0.317506,0,0.149161,0.002398,0.00048,0,0.001439,0.094484,0.006235,0.002878,0.011511,0,0,0.014868,0,0,0,0.00048,0,0.004796,0,0.002878,0.001439,0.000959,0,0.001439,0.001439,0.007194,0,0,0,0,0,France
0.019589,0,0,0.142857,0.027234,0.186813,0,0,0.0258,0,0.003344,0,0.048734,0.000956,0,0,0,0,0,0.46775,0,0.000478,0.002867,0,0,0,0,0.072623,0,0,0,0,0,0,0,0,0,0,0,0.000956,France
0.052363,0.005109,0.003831,0.003831,0.021711,0,0,0.001277,0.001277,0.00894,0.052363,0.006386,0,0.462324,0.095785,0.085568,0,0.012771,0.012771,0.012771,0,0.030651,0,0,0,0,0,0,0.002554,0.006386,0,0,0.077905,0,0.034483,0,0,0.001277,0.007663,0,France
0.003576,0.416766,0.003973,0.015495,0.003973,0.001192,0,0.201828,0,0,0.115614,0,0.003973,0.010727,0,0.055224,0.0147,0.00437,0,0.007549,0,0.081446,0.001986,0,0,0,0.038141,0,0.001192,0.005562,0,0.002781,0.003576,0.002781,0,0,0,0,0.003576,0,France
0,0.012162,0,0,0,0.002703,0.017568,0.494595,0,0.001351,0.021622,0.156757,0.001351,0.135135,0.093243,0,0.008108,0.005405,0.001351,0.008108,0.006757,0.006757,0.001351,0,0,0,0,0,0,0.001351,0,0,0.009459,0,0.004054,0,0,0.008108,0.002703,0,France
0.055556,0.005051,0,0,0,0.040404,0.005051,0.5,0,0,0.171717,0.010101,0,0,0,0,0.055556,0,0,0,0,0,0.085859,0,0,0,0,0,0,0,0,0,0.005051,0,0.065657,0,0,0,0,0,France
0,0,0,0.088235,0,0,0,0.073529,0,0,0.088235,0,0,0.294118,0,0,0.058824,0,0.022059,0.036765,0,0,0,0,0,0,0.022059,0,0,0,0.183824,0,0.029412,0,0.102941,0,0,0,0,0,France
0.230834,0.030329,0.00337,0.027801,0,0.010952,0.023589,0,0.040438,0,0.039596,0,0.008425,0.007582,0,0.046335,0.045493,0.004212,0,0.005055,0.021904,0.251896,0.019377,0,0.018534,0,0.092671,0.032856,0.000842,0.004212,0,0,0.004212,0,0,0.023589,0.002527,0.00337,0,0,France
0.001631,0.000408,0.001631,0.01509,0.030995,0.080343,0,0.542007,0.103181,0.000816,0.002447,0.001223,0,0.010196,0.002039,0.036705,0.019576,0.013866,0.004486,0.03385,0,0.013458,0.002039,0.036297,0,0,0.011419,0.000816,0,0.000408,0,0,0.008972,0,0.019168,0,0.004078,0,0.002855,0,France
0.077551,0,0,0,0.018367,0,0.018367,0.002041,0.00102,0.004082,0.47551,0.006122,0.019388,0,0.00102,0.213265,0,0.002041,0,0.139796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021429,0,0,0,0,0,France
0.026154,0,0,0.021538,0,0.036923,0.021538,0,0,0,0.143077,0,0,0.038462,0,0.396923,0.095385,0,0,0,0.035385,0.053846,0,0.04,0,0,0.016923,0,0.04,0,0,0,0.001538,0,0.015385,0,0,0.016923,0,0,France
0.002195,0.286498,0,0.006586,0,0,0.036224,0.083425,0,0,0.013172,0,0,0.002195,0.084523,0.04281,0.077936,0.005488,0,0,0.141603,0,0.003293,0,0.007684,0,0.115258,0,0,0.002195,0.02854,0,0,0,0.023052,0.021954,0.015368,0,0,0,France
0.039877,0,0,0.17546,0.046012,0.038037,0.015951,0,0.012883,0.005521,0.01227,0.004294,0,0.00184,0.016564,0.401227,0.052147,0.001227,0.019018,0,0.049693,0.010429,0.000613,0.006135,0,0.00184,0.015951,0.006748,0,0.002454,0.011043,0,0.041718,0.000613,0,0,0.005521,0.004908,0,0,France
0.000234,0.268241,0.017072,0,0.005379,0.280168,0.000935,0,0.000935,0.000234,0.068522,0,0.000234,0.0587,0.007717,0.045136,0.050047,0.01333,0.001169,0.006548,0.018241,0.0145,0.00421,0.030402,0.006548,0,0.032273,0,0.005379,0.010758,0.013096,0,0.010758,0,0.007484,0.010758,0.000702,0.004911,0.005379,0,France
0.021,0,0,0.005,0,0.134,0.05,0.192,0,0.003,0.006,0,0,0.245,0,0.074,0,0.017,0,0,0,0.087,0,0,0.017,0,0.032,0.052,0,0,0,0.001,0.046,0,0,0.018,0,0,0,0,France
0,0,0,0,0,0,0,0,0,0,0,0.875472,0,0,0,0,0.079245,0,0,0,0,0,0,0,0,0,0.026415,0,0,0,0,0,0,0,0.018868,0,0,0,0,0,France
0.370192,0,0,0.009615,0,0.052885,0.052885,0.043269,0,0.009615,0.004808,0,0,0,0,0,0,0,0,0,0.120192,0,0,0,0,0,0.240385,0,0.072115,0,0,0.024038,0,0,0,0,0,0,0,0,France
0.011598,0,0,0,0,0,0,0.56701,0,0,0.033505,0,0,0.127577,0.007732,0.036082,0.043814,0,0,0.028351,0.054124,0.006443,0,0.023196,0,0,0.006443,0.001289,0.006443,0.018041,0,0.003866,0.002577,0.001289,0.009021,0,0,0,0.011598,0,France
0.000692,0.01523,0.086535,0,0.19107,0.046037,0,0.029076,0.118726,0.000692,0.070267,0,0,0.111111,0.001385,0.065421,0.046729,0.01973,0,0.009692,0.020422,0.001385,0.003115,0.072343,0,0.000346,0,0,0.001731,0.0045,0.041191,0,0.005884,0,0.011769,0.017999,0.003115,0,0.003808,0,France
0.21599,0,0,0.365155,0.071599,0,0.027446,0.001193,0.001193,0.195704,0.002387,0.01432,0.002387,0,0,0,0.0179,0.002387,0,0,0,0.046539,0,0,0,0,0.001193,0,0.01074,0,0,0.00716,0,0.01432,0,0,0,0,0.002387,0,France
0,0.217822,0,0,0,0.005242,0.001165,0.400699,0.000582,0,0.082702,0.011066,0,0.00233,0,0,0,0,0,0.000582,0.131043,0.057659,0,0,0,0.024461,0.012231,0,0.030868,0.006989,0,0,0.000582,0,0.007571,0,0.002912,0,0.002912,0.000582,France
0.018975,0,0,0.001898,0.003795,0,0,0.001898,0.020873,0,0,0.001898,0,0,0,0,0,0,0,0,0,0,0,0,0.113852,0,0.726755,0,0,0.100569,0,0,0.001898,0,0,0,0,0.00759,0,0,France
0,0,0,0,0,0.016575,0.114917,0,0,0.007735,0.2,0.001657,0.395028,0,0,0,0,0.223204,0,0,0.024309,0,0,0,0,0,0,0,0,0,0,0.016575,0,0,0,0,0,0,0,0,France
0,0.103053,0.049618,0,0,0.022901,0,0.335878,0,0,0.01145,0.209924,0,0.01145,0,0.015267,0.034351,0.015267,0,0.022901,0.034351,0.007634,0.015267,0.030534,0,0,0.022901,0,0,0,0.007634,0,0.01145,0,0,0.026718,0,0.01145,0,0,France
0,0,0,0,0,0,0.018182,0,0,0,0,0.836364,0.127273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018182,0,France
0.625493,0,0,0.00657,0,0.053876,0.031537,0,0,0,0,0.017083,0,0.180026,0,0.014455,0.049934,0,0,0,0,0,0,0,0,0,0,0,0.017083,0,0,0,0,0,0,0,0,0,0,0.003942,France
0.004211,0,0,0.004211,0,0.003158,0.001053,0.017895,0,0,0.08,0.001053,0,0.337895,0.127368,0.051579,0.074737,0.011579,0,0.010526,0.007368,0.002105,0,0,0.082105,0.051579,0.056842,0,0.035789,0,0,0.002105,0.003158,0,0.009474,0.011579,0,0.005263,0.007368,0,France
0.012245,0,0,0.00068,0,0,0.014966,0,0.086395,0,0.063946,0,0.001361,0,0,0.138095,0.156463,0.023129,0,0.112245,0,0.021769,0.001361,0.180952,0,0,0,0,0.006803,0,0,0.006122,0,0.052381,0.008163,0,0,0.109524,0.003401,0,France
0.000514,0.425893,0,0.000514,0.02543,0.003339,0,0.120473,0.080401,0.000257,0.026971,0.000514,0,0.008734,0.039558,0.000771,0.03365,0.015669,0.058053,0.000771,0.052145,0.003596,0.009247,0,0,0.001798,0.011302,0.003596,0.009504,0.004367,0,0,0.026971,0,0.011045,0.001541,0.010018,0.005137,0.007963,0.000257,France
0.15,0.05,0,0,0.15,0,0.05,0.2,0,0,0,0.3,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France
0.016181,0,0,0.064725,0,0,0.014563,0.249191,0,0.017799,0,0,0.037217,0.032362,0.019417,0.003236,0,0.011327,0,0,0,0,0,0,0.004854,0,0.171521,0,0,0,0,0.224919,0.006472,0,0.053398,0,0.001618,0,0,0.071197,France
0.032258,0,0,0,0.009217,0.02765,0,0.0553,0.023041,0,0.225806,0.041475,0.142857,0.009217,0,0,0,0.064516,0,0,0,0,0,0,0,0,0.096774,0.073733,0,0,0,0.198157,0,0,0,0,0,0,0,0,France
0.003871,0,0.002581,0.007742,0,0.002581,0.009032,0.112258,0,0,0.015484,0,0.089677,0.229677,0.014194,0.016774,0.011613,0.003226,0.018065,0.028387,0.012903,0.083226,0.005161,0.054839,0.035484,0,0.11871,0.01871,0.007742,0.017419,0,0,0.023226,0,0.012258,0,0.007742,0.025161,0.009677,0.002581,France
0.018735,0,0,0.101874,0,0.41452,0,0,0,0.000585,0,0,0,0.108314,0,0.322014,0,0.000585,0,0,0,0,0,0,0,0,0.021663,0,0,0,0,0,0.007026,0,0,0,0.001756,0,0,0.002927,France
0.032819,0,0.015444,0.016409,0,0,0.027992,0.004344,0,0.001931,0.204151,0,0.000483,0,0.082529,0.114865,0.155405,0.000483,0.000965,0.049228,0.006274,0.002896,0.015927,0.031853,0.000483,0,0.007239,0.119691,0,0.002413,0,0,0.06612,0,0.025579,0,0.001931,0.005792,0.005309,0.001448,France
0.001168,0,0,0.003114,0.030751,0.033476,0.012067,0.001557,0.038147,0.001557,0.479953,0,0,0,0,0.063838,0,0.022188,0.000779,0.021409,0.063838,0.014402,0,0,0.000389,0,0.011288,0.050603,0.022577,0.003114,0.01557,0,0.012067,0.088361,0,0,0.006228,0,0,0.001557,France
0.064815,0,0.009259,0,0,0.12037,0,0.435185,0,0,0.037037,0,0,0,0,0,0,0,0,0,0.009259,0,0.009259,0,0,0,0,0,0,0,0.25,0,0.009259,0,0,0,0,0.055556,0,0,France
0.012798,0,0,0.001324,0.056929,0.000441,0.000883,0.059576,0.539718,0.001765,0.001324,0,0,0.064431,0.070609,0.011474,0.003972,0.029568,0.008385,0,0.003089,0,0.000883,0.041924,0.004413,0,0.026037,0.007061,0,0.000441,0,0,0.030009,0,0,0.007061,0.015887,0,0,0,France
0.066365,0,0,0.262443,0,0,0.001508,0.078431,0,0,0.010558,0,0,0.20362,0,0.12368,0.043741,0.012066,0,0.006033,0.006033,0.049774,0,0.004525,0.001508,0,0.051282,0.00905,0.003017,0.006033,0,0,0.012066,0,0,0.046757,0,0,0,0.001508,France
0.12973,0.004324,0,0.147027,0,0.096216,0.005405,0.016216,0.031351,0.002162,0.004324,0.002162,0.002162,0,0,0.017297,0,0.033514,0.03027,0,0,0,0,0.086486,0.099459,0,0.180541,0,0,0,0.04,0,0.031351,0,0,0.025946,0,0,0.014054,0,France
0.192771,0.024096,0,0.012048,0,0.084337,0,0.39759,0.036145,0,0,0,0.024096,0,0,0,0,0,0,0.024096,0,0,0,0,0,0,0.13253,0,0,0,0,0,0.060241,0,0,0,0,0,0.012048,0,France
0.028674,0,0,0.016726,0.287933,0,0,0.272401,0.020311,0.072879,0.212664,0.001195,0,0,0,0,0,0,0,0,0,0.003584,0,0,0,0,0,0.001195,0,0,0.039427,0.001195,0.007168,0,0.032258,0,0,0,0,0.002389,France
0.054967,0,0,0.000662,0.088079,0.006623,0.002649,0.045033,0,0,0.136424,0,0.001325,0.098013,0.005298,0.021192,0.164901,0.017881,0.003311,0.000662,0.060927,0.016556,0.001987,0.061589,0.01457,0,0.011921,0.001987,0.001987,0.023841,0.064238,0,0.02649,0.017219,0.039735,0,0.007285,0,0.001987,0.000662,France
0.038341,0,0.135368,0.005477,0.101721,0.035994,0.002347,0,0.043036,0,0.041471,0,0.007825,0.059468,0.00313,0.094679,0.039906,0.010955,0,0.029734,0.073552,0.018779,0.007042,0.013302,0.004695,0.00626,0.004695,0.183881,0,0.000782,0,0,0.00313,0,0.007042,0,0.024257,0,0.00313,0,France
0.136488,0.136488,0,0,0.00182,0,0.00182,0,0,0.00182,0,0.007279,0,0.094631,0.343949,0,0.034577,0.027298,0,0.00364,0,0,0,0.014559,0.00273,0,0.023658,0,0.008189,0.00182,0.044586,0,0.010919,0,0,0.103731,0,0,0,0,France
0.005445,0.003025,0,0.00726,0,0.92438,0,0.014519,0,0,0.008469,0,0,0.009074,0,0.003025,0,0,0,0,0,0,0,0,0,0,0.024803,0,0,0,0,0,0,0,0,0,0,0,0,0,France
0.09799,0,0,0,0.08124,0.064489,0.041876,0.025963,0.057789,0.052764,0.272194,0,0.000838,0,0,0.053601,0,0,0,0.0067,0,0.097152,0,0,0,0,0,0.128978,0,0,0,0.015913,0,0,0,0,0,0,0,0.002513,France
0.065272,0,0.006695,0.099582,0.11046,0.004184,0,0,0.118828,0.012552,0.143096,0,0.00251,0.238494,0.000837,0.039331,0,0.006695,0,0,0,0.066946,0.000837,0.068619,0,0,0.009205,0.001674,0,0,0,0,0,0,0.00251,0,0,0,0.001674,0,France
0.003856,0.003856,0,0.033419,0,0.034704,0.003856,0.010283,0,0.006427,0.59383,0,0,0.005141,0,0.105398,0,0,0,0,0,0.002571,0,0.006427,0,0,0.182519,0.007712,0,0,0,0,0,0,0,0,0,0,0,0,France
0,0,0,0,0,0,0.007092,0.358156,0,0,0,0.010638,0.386525,0,0,0.092199,0,0,0,0.039007,0.010638,0.010638,0,0,0,0,0.06383,0,0,0,0,0.021277,0,0,0,0,0,0,0,0,France
0.002385,0,0,0.001789,0.000596,0.46929,0,0.002683,0.001789,0.000298,0.079905,0.000596,0,0.019976,0,0.161896,0.008945,0,0,0.00328,0.000894,0.089744,0,0.093321,0,0,0.003578,0,0.004174,0.001789,0.02415,0,0.002087,0,0.002385,0,0.002087,0,0.021765,0.000596,France
0.01227,0,0.042945,0,0,0.104294,0,0,0,0,0,0.294479,0,0.08589,0,0.07362,0.159509,0,0,0,0,0,0,0.092025,0,0,0,0.006135,0.03681,0.006135,0,0,0,0.04908,0.006135,0.006135,0,0.02454,0,0,France
0.029787,0,0,0.026596,0,0,0.001064,0,0,0,0,0,0,0.176064,0,0.412766,0,0,0,0,0.000798,0,0.309574,0.003191,0.019415,0,0.006383,0,0.000266,0,0,0,0.012766,0,0,0,0.000798,0,0.000266,0.000266,France
0.007134,0.184899,0.011296,0.005945,0.000595,0.275862,0.001784,0.075505,0.001784,0,0.068371,0,0,0.065398,0.033294,0.021998,0.028537,0.013674,0.03805,0.014269,0.002973,0.005945,0.002973,0.039239,0,0.008323,0.020809,0.002378,0.00654,0.005351,0.013674,0,0.015458,0.008918,0.003567,0.002973,0.003567,0.002378,0.00654,0,France
0.026072,0,0.000442,0.039328,0.003093,0.000884,0,0.693327,0.001768,0,0.005745,0.001326,0,0.041096,0.002209,0.004419,0,0.012815,0.000442,0,0.000442,0.003535,0,0.031816,0,0,0.062307,0.000442,0,0.003535,0,0,0.04198,0,0,0,0.006186,0.016792,0,0,France
0.005792,0.077864,0.007079,0.005792,0.000644,0.057915,0,0.568211,0,0.000644,0.018018,0.042471,0.000644,0.046976,0.028958,0.007079,0.014157,0.006435,0,0.024453,0.019949,0,0.002574,0,0.003861,0.01094,0.002574,0.001931,0.01094,0.005792,0,0,0.003861,0.001931,0.003861,0.001931,0.006435,0.001287,0.005148,0.003861,France
0.308028,0,0,0.542873,0,0,0.001092,0.000546,0,0,0,0,0,0,0.000546,0,0,0,0,0,0,0,0,0,0,0,0.146368,0,0,0,0,0,0,0,0,0,0,0,0.000546,0,France
0,0.430645,0.034425,0,0.049274,0.0027,0,0.053324,0.0189,0,0.0027,0,0,0.053324,0.004725,0.038137,0.006412,0.005062,0.02025,0.015187,0.067837,0.027337,0,0.056699,0,0,0.014512,0.015187,0.002025,0.021262,0.041849,0,0.003712,0,0.005062,0.002025,0.005737,0,0.001012,0.000675,France
0.026561,0,0.01364,0.002154,0.010768,0,0,0.001436,0,0.002154,0.159368,0,0.002154,0.030151,0.413496,0.062455,0.022972,0,0.052405,0.004307,0.041637,0.015793,0.022254,0.036612,0,0.007179,0.038047,0.005743,0.002154,0.000718,0,0,0.019383,0,0,0,0,0,0.006461,0,France
0.000304,0.682496,0.008219,0,0,0.008524,0.006088,0,0,0,0.000913,0.000609,0.006088,0.007306,0,0.02618,0,0.008219,0,0.07519,0.060883,0.095586,0,0.001522,0,0,0.000913,0,0.006697,0,0,0,0.000913,0,0.000913,0.002435,0,0,0,0,France
0,0.017176,0,0,0,0.051527,0,0.433206,0.005725,0,0.015267,0,0,0.156489,0.089695,0.028626,0.013359,0.003817,0.01145,0.001908,0.009542,0,0.003817,0.020992,0.007634,0.003817,0.072519,0.003817,0.003817,0.009542,0,0,0.019084,0,0.001908,0.003817,0.007634,0,0.001908,0.001908,France
0.024276,0.53798,0,0.003132,0.01018,0.000783,0,0,0.002349,0,0,0.003915,0,0.015662,0,0,0.000783,0.005482,0.003915,0.009397,0.001566,0,0.002349,0,0,0,0.000783,0,0.133908,0.225529,0,0,0.003132,0.007048,0,0.000783,0,0,0.007048,0,France
0,0,0,0,0,0,0.001361,0,0,0,0,0.001361,0.997279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France
0.000539,0.367259,0,0,0,0,0,0.213786,0,0,0.110393,0,0.016155,0,0,0.015078,0.001616,0.002154,0,0,0,0,0,0.035541,0,0,0.000539,0,0.223479,0.00377,0,0,0,0,0.002154,0,0,0,0.007539,0,France
